time,viewers,date,channels,name,id,rownum,星期
20:00:00,47142,2018-05-18,2677,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,6
20:00:00,43803,2018-05-18,691,State of Decay 2,30601,7,6
20:00:00,35610,2018-05-18,334,Hearthstone,5,8,6
20:00:00,34637,2018-05-18,750,Grand Theft Auto V,24,9,6
20:00:00,30704,2018-05-18,1154,Tom Clancy's Rainbow Six: Siege,8417,10,6
20:00:00,303509,2018-05-19,17090,Fortnite,8375,1,7
20:00:00,130535,2018-05-19,2693,League of Legends,2,2,7
20:00:00,124068,2018-05-19,1150,Tom Clancy's Rainbow Six: Siege,8417,3,7
20:00:00,97719,2018-05-19,1045,IRL,29791,4,7
20:00:00,60786,2018-05-19,1000,Dota 2,6,5,7
20:00:00,59613,2018-05-19,1722,Overwatch,7410,6,7
20:00:00,44895,2018-05-19,1375,Counter-Strike: Global Offensive,3,7,7
20:00:00,42753,2018-05-19,2660,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,8,7
20:00:00,42340,2018-05-19,1012,World of Warcraft,79,9,7
20:00:00,40306,2018-05-19,307,Hearthstone,5,10,7
20:00:00,324118,2018-05-20,17460,Fortnite,8375,1,1
20:00:00,168964,2018-05-20,1266,Tom Clancy's Rainbow Six: Siege,8417,2,1
20:00:00,113685,2018-05-20,2586,League of Legends,2,3,1
20:00:00,98393,2018-05-20,1327,Counter-Strike: Global Offensive,3,4,1
20:00:00,77984,2018-05-20,2714,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,5,1
20:00:00,66520,2018-05-20,953,IRL,29791,6,1
20:00:00,58192,2018-05-20,296,Hearthstone,5,7,1
20:00:00,40463,2018-05-20,1476,World of Warcraft,79,8,1
20:00:00,35017,2018-05-20,848,Dota 2,6,9,1
20:00:00,34128,2018-05-20,7,Weed,40514,10,1
20:00:00,404564,2018-05-21,13402,Fortnite,8375,1,2
20:00:00,113386,2018-05-21,2683,League of Legends,2,2,2
20:00:00,100118,2018-05-21,2609,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,3,2
20:00:00,54861,2018-05-21,902,IRL,29791,4,2
20:00:00,52659,2018-05-21,859,Dota 2,6,5,2
20:00:00,49347,2018-05-21,292,Hearthstone,5,6,2
20:00:00,46988,2018-05-21,1545,Overwatch,7410,7,2
20:00:00,43008,2018-05-21,586,Grand Theft Auto V,24,8,2
20:00:00,33852,2018-05-21,1256,Counter-Strike: Global Offensive,3,9,2
20:00:00,33155,2018-05-21,1372,World of Warcraft,79,10,2
20:00:00,304245,2018-05-22,13171,Fortnite,8375,1,3
20:00:00,115677,2018-05-22,2609,League of Legends,2,2,3
20:00:00,75435,2018-05-22,366,Hearthstone,5,3,3
20:00:00,73382,2018-05-22,959,IRL,29791,4,3
20:00:00,57054,2018-05-22,905,Dota 2,6,5,3
20:00:00,37415,2018-05-22,2455,Overwatch,7410,6,3
20:00:00,34809,2018-05-22,1166,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,7,3
20:00:00,32900,2018-05-22,702,Grand Theft Auto V,24,8,3
20:00:00,32291,2018-05-22,1137,World of Warcraft,79,9,3
20:00:00,30159,2018-05-22,1361,Counter-Strike: Global Offensive,3,10,3
20:00:00,210030,2018-05-23,12577,Fortnite,8375,1,4
20:00:00,130807,2018-05-23,282,Battlefield 1,11794,2,4
20:00:00,125601,2018-05-23,286,Raft,30283,3,4
20:00:00,119240,2018-05-23,2563,League of Legends,2,4,4
20:00:00,90940,2018-05-23,825,Dota 2,6,5,4
20:00:00,81994,2018-05-23,1001,IRL,29791,6,4
20:00:00,69353,2018-05-23,137,Talk Shows & Podcasts,17,7,4
20:00:00,64270,2018-05-23,2298,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,8,4
20:00:00,52931,2018-05-23,386,Hearthstone,5,9,4
20:00:00,35184,2018-05-23,651,Grand Theft Auto V,24,10,4
20:00:00,253523,2018-05-24,12720,Fortnite,8375,1,5
20:00:00,110719,2018-05-24,190,Detroit: Become Human,37281,2,5
20:00:00,105359,2018-05-24,2602,League of Legends,2,3,5
20:00:00,102600,2018-05-24,919,IRL,29791,4,5
20:00:00,89900,2018-05-24,2439,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,5,5
20:00:00,50585,2018-05-24,363,Hearthstone,5,6,5
20:00:00,40787,2018-05-24,409,Raft,30283,7,5
20:00:00,38039,2018-05-24,789,Dota 2,6,8,5
20:00:00,34868,2018-05-24,15,TrackMania² Stadium,986,9,5
20:00:00,33920,2018-05-24,660,Grand Theft Auto V,24,10,5
20:00:00,373824,2018-05-25,14146,Fortnite,8375,1,6
20:00:00,236767,2018-05-25,828,Detroit: Become Human,37281,2,6
20:00:00,94129,2018-05-25,2735,League of Legends,2,3,6
20:00:00,64808,2018-05-25,2532,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,4,6
20:00:00,63587,2018-05-25,986,IRL,29791,5,6
20:00:00,42840,2018-05-25,330,Hearthstone,5,6,6
20:00:00,41106,2018-05-25,775,Dota 2,6,7,6
20:00:00,33245,2018-05-25,854,Dark Souls,26,8,6
20:00:00,26316,2018-05-25,724,Grand Theft Auto V,24,9,6
20:00:00,24308,2018-05-25,14,Graveyard Keeper,37311,10,6
20:00:00,147902,2018-05-26,13217,Fortnite,8375,1,7
20:00:00,123702,2018-05-26,660,Detroit: Become Human,37281,2,7
20:00:00,87017,2018-05-26,1024,IRL,29791,3,7
20:00:00,84290,2018-05-26,2496,League of Legends,2,4,7
20:00:00,56207,2018-05-26,2297,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,5,7
20:00:00,50245,2018-05-26,1860,Overwatch,7410,6,7
20:00:00,41334,2018-05-26,868,Dota 2,6,7,7
20:00:00,39963,2018-05-26,945,World of Warcraft,79,8,7
20:00:00,37855,2018-05-26,274,Hearthstone,5,9,7
20:00:00,33320,2018-05-26,655,Dark Souls,26,10,7
20:00:00,280419,2018-05-27,14476,Fortnite,8375,1,1
20:00:00,132594,2018-05-27,2601,League of Legends,2,2,1
20:00:00,70034,2018-05-27,628,Dark Souls,26,3,1
20:00:00,68578,2018-05-27,879,IRL,29791,4,1
20:00:00,56386,2018-05-27,865,Dota 2,6,5,1
20:00:00,51275,2018-05-27,2579,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,1
20:00:00,51220,2018-05-27,486,Detroit: Become Human,37281,7,1
20:00:00,40213,2018-05-27,621,Dauntless,29631,8,1
20:00:00,38761,2018-05-27,716,Grand Theft Auto V,24,9,1
20:00:00,36924,2018-05-27,34,Street Fighter V,6402,10,1
20:00:00,257005,2018-05-28,15260,Fortnite,8375,1,2
20:00:00,173374,2018-05-28,1278,Bless Online,14743,2,2
20:00:00,104627,2018-05-28,2675,League of Legends,2,3,2
20:00:00,96150,2018-05-28,1448,Counter-Strike: Global Offensive,3,4,2
20:00:00,76529,2018-05-28,2671,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,5,2
20:00:00,51995,2018-05-28,900,IRL,29791,6,2
20:00:00,46061,2018-05-28,364,Hearthstone,5,7,2
20:00:00,45744,2018-05-28,621,Dark Souls,26,8,2
20:00:00,45598,2018-05-28,878,Dota 2,6,9,2
20:00:00,38336,2018-05-28,767,Grand Theft Auto V,24,10,2
20:00:00,301601,2018-05-29,12662,Fortnite,8375,1,3
20:00:00,204308,2018-05-29,954,IRL,29791,2,3
20:00:00,106200,2018-05-29,2486,League of Legends,2,3,3
20:00:00,69933,2018-05-29,2384,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,4,3
20:00:00,57651,2018-05-29,1098,World of Warcraft,79,5,3
20:00:00,57435,2018-05-29,1149,FIFA 18,31815,6,3
20:00:00,53404,2018-05-29,546,Dark Souls,26,7,3
20:00:00,51824,2018-05-29,341,Hearthstone,5,8,3
20:00:00,51141,2018-05-29,785,Dota 2,6,9,3
20:00:00,50923,2018-05-29,103,Talk Shows & Podcasts,17,10,3
20:00:00,242733,2018-05-30,11893,Fortnite,8375,1,4
20:00:00,163550,2018-05-30,2147,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,2,4
20:00:00,125028,2018-05-30,1135,Counter-Strike: Global Offensive,3,3,4
20:00:00,91244,2018-05-30,2070,League of Legends,2,4,4
20:00:00,54725,2018-05-30,826,IRL,29791,5,4
20:00:00,50418,2018-05-30,312,Hearthstone,5,6,4
20:00:00,43576,2018-05-30,744,Dota 2,6,7,4
20:00:00,38405,2018-05-30,457,Dark Souls,26,8,4
20:00:00,36007,2018-05-30,719,FIFA 18,31815,9,4
20:00:00,29229,2018-05-30,603,Grand Theft Auto V,24,10,4
20:00:00,321260,2018-05-31,13607,Fortnite,8375,1,5
20:00:00,130240,2018-05-31,2773,League of Legends,2,2,5
20:00:00,105017,2018-05-31,2479,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,3,5
20:00:00,69664,2018-05-31,911,IRL,29791,4,5
20:00:00,61861,2018-05-31,495,Dark Souls,26,5,5
20:00:00,47634,2018-05-31,823,Dota 2,6,6,5
20:00:00,45408,2018-05-31,313,Hearthstone,5,7,5
20:00:00,39074,2018-05-31,1387,Counter-Strike: Global Offensive,3,8,5
20:00:00,35481,2018-05-31,662,Grand Theft Auto V,24,9,5
20:00:00,31232,2018-05-31,1459,World of Warcraft,79,10,5
20:00:00,372235,2018-06-01,14267,Fortnite,8375,1,6
20:00:00,154248,2018-06-01,2523,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,2,6
20:00:00,100102,2018-06-01,1068,IRL,29791,3,6
20:00:00,99240,2018-06-01,2590,League of Legends,2,4,6
20:00:00,52957,2018-06-01,1098,Path of Exile,21,5,6
20:00:00,42853,2018-06-01,1464,Counter-Strike: Global Offensive,3,6,6
20:00:00,39550,2018-06-01,864,Dota 2,6,7,6
20:00:00,36181,2018-06-01,330,Hearthstone,5,8,6
20:00:00,31254,2018-06-01,725,Grand Theft Auto V,24,9,6
20:00:00,25847,2018-06-01,266,The Crew 2,33801,10,6
20:00:00,183464,2018-06-02,1412,Counter-Strike: Global Offensive,3,1,7
20:00:00,172718,2018-06-02,15335,Fortnite,8375,2,7
20:00:00,111597,2018-06-02,2678,League of Legends,2,3,7
20:00:00,94995,2018-06-02,1049,IRL,29791,4,7
20:00:00,66435,2018-06-02,831,Grand Theft Auto V,24,5,7
20:00:00,58193,2018-06-02,1019,Dota 2,6,6,7
20:00:00,54155,2018-06-02,2782,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,7,7
20:00:00,49880,2018-06-02,1747,Overwatch,7410,8,7
20:00:00,39720,2018-06-02,285,Hearthstone,5,9,7
20:00:00,39485,2018-06-02,828,Path of Exile,21,10,7
20:00:00,284599,2018-06-03,15280,Fortnite,8375,1,1
20:00:00,249053,2018-06-03,1378,Counter-Strike: Global Offensive,3,2,1
20:00:00,135936,2018-06-03,2656,League of Legends,2,3,1
20:00:00,129949,2018-06-03,933,IRL,29791,4,1
20:00:00,61552,2018-06-03,2882,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,5,1
20:00:00,55003,2018-06-03,716,Grand Theft Auto V,24,6,1
20:00:00,51764,2018-06-03,840,Dota 2,6,7,1
20:00:00,50798,2018-06-03,311,Hearthstone,5,8,1
20:00:00,45592,2018-06-03,78,StarCraft II,7206,9,1
20:00:00,42708,2018-06-03,1416,World of Warcraft,79,10,1
20:00:00,300373,2018-06-04,14153,Fortnite,8375,1,2
20:00:00,120426,2018-06-04,2661,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,2,2
20:00:00,106667,2018-06-04,2547,League of Legends,2,3,2
20:00:00,65802,2018-06-04,951,IRL,29791,4,2
20:00:00,63982,2018-06-04,845,Dota 2,6,5,2
20:00:00,47365,2018-06-04,353,Hearthstone,5,6,2
20:00:00,47360,2018-06-04,764,Grand Theft Auto V,24,7,2
20:00:00,39638,2018-06-04,689,Path of Exile,21,8,2
20:00:00,31959,2018-06-04,1658,Overwatch,7410,9,2
20:00:00,30368,2018-06-04,1386,Counter-Strike: Global Offensive,3,10,2
20:00:00,244890,2018-06-05,13790,Fortnite,8375,1,3
20:00:00,112240,2018-06-05,2355,League of Legends,2,2,3
20:00:00,80932,2018-06-05,1187,Vampyr,26320,3,3
20:00:00,61126,2018-06-05,742,Grand Theft Auto V,24,4,3
20:00:00,60561,2018-06-05,2583,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,5,3
20:00:00,58213,2018-06-05,887,Dota 2,6,6,3
20:00:00,55539,2018-06-05,947,IRL,29791,7,3
20:00:00,44410,2018-06-05,1126,World of Warcraft,79,8,3
20:00:00,39425,2018-06-05,335,Hearthstone,5,9,3
20:00:00,37100,2018-06-05,33,Memories of Mars,41831,10,3
20:00:00,214130,2018-06-06,12701,Fortnite,8375,1,4
20:00:00,111764,2018-06-06,2542,League of Legends,2,2,4
20:00:00,110050,2018-06-06,2453,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,3,4
20:00:00,69834,2018-06-06,920,IRL,29791,4,4
20:00:00,60538,2018-06-06,716,Grand Theft Auto V,24,5,4
20:00:00,56351,2018-06-06,335,Hearthstone,5,6,4
20:00:00,55050,2018-06-06,815,Dota 2,6,7,4
20:00:00,40051,2018-06-06,1626,World of Warcraft,79,8,4
20:00:00,31923,2018-06-06,733,Vampyr,26320,9,4
20:00:00,30313,2018-06-06,12,Battlefield: Bad Company 2,1100,10,4
20:00:00,165200,2018-06-07,931,Realm Royale,42565,1,5
20:00:00,133739,2018-06-07,12657,Fortnite,8375,2,5
20:00:00,105853,2018-06-07,2415,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,3,5
20:00:00,104777,2018-06-07,2476,League of Legends,2,4,5
20:00:00,86524,2018-06-07,988,IRL,29791,5,5
20:00:00,56019,2018-06-07,705,Grand Theft Auto V,24,6,5
20:00:00,52724,2018-06-07,1003,Dota 2,6,7,5
20:00:00,44421,2018-06-07,346,Hearthstone,5,8,5
20:00:00,43720,2018-06-07,189,RuneScape,19,9,5
20:00:00,41039,2018-06-07,1329,Counter-Strike: Global Offensive,3,10,5
20:00:00,333802,2018-06-08,13995,Fortnite,8375,1,6
20:00:00,88804,2018-06-08,2481,League of Legends,2,2,6
20:00:00,77966,2018-06-08,1037,IRL,29791,3,6
20:00:00,63742,2018-06-08,52,TrackMania² Stadium,986,4,6
20:00:00,55787,2018-06-08,940,Dota 2,6,5,6
20:00:00,52690,2018-06-08,2529,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,6
20:00:00,52069,2018-06-08,992,Realm Royale,42565,7,6
20:00:00,41572,2018-06-08,756,Grand Theft Auto V,24,8,6
20:00:00,34407,2018-06-08,202,RuneScape,19,9,6
20:00:00,32286,2018-06-08,122,DayZ,35,10,6
20:00:00,198677,2018-06-09,266,E3,6756,1,7
20:00:00,160540,2018-06-09,13566,Fortnite,8375,2,7
20:00:00,141795,2018-06-09,2498,League of Legends,2,3,7
20:00:00,102060,2018-06-09,1129,IRL,29791,4,7
20:00:00,67393,2018-06-09,740,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,5,7
20:00:00,66869,2018-06-09,210,E3 2018,43529,6,7
20:00:00,57860,2018-06-09,32,The Binding of Isaac: Afterbirth,17359,7,7
20:00:00,54157,2018-06-09,1049,Dota 2,6,8,7
20:00:00,46587,2018-06-09,1698,Overwatch,7410,9,7
20:00:00,37959,2018-06-09,60,Unravel 2,25302,10,7
20:00:00,968348,2018-06-10,3071,E3 2018,43529,1,1
20:00:00,169709,2018-06-10,2279,League of Legends,2,2,1
20:00:00,160893,2018-06-10,320,Rocket League,14,3,1
20:00:00,130772,2018-06-10,2228,Realm Royale,42565,4,1
20:00:00,129918,2018-06-10,12866,Fortnite,8375,5,1
20:00:00,86917,2018-06-10,1103,IRL,29791,6,1
20:00:00,72838,2018-06-10,1284,Counter-Strike: Global Offensive,3,7,1
20:00:00,50621,2018-06-10,689,Grand Theft Auto V,24,8,1
20:00:00,38802,2018-06-10,834,Dota 2,6,9,1
20:00:00,35106,2018-06-10,2336,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,10,1
20:00:00,1080615,2018-06-11,2972,E3 2018,43529,1,2
20:00:00,116350,2018-06-11,12802,Fortnite,8375,2,2
20:00:00,98647,2018-06-11,2235,League of Legends,2,3,2
20:00:00,48169,2018-06-11,942,Dota 2,6,4,2
20:00:00,45441,2018-06-11,992,IRL,29791,5,2
20:00:00,43333,2018-06-11,353,Hearthstone,5,6,2
20:00:00,42410,2018-06-11,191,Talk Shows & Podcasts,17,7,2
20:00:00,41237,2018-06-11,727,Grand Theft Auto V,24,8,2
20:00:00,37276,2018-06-11,2255,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,9,2
20:00:00,28045,2018-06-11,2116,Realm Royale,42565,10,2
20:00:00,228827,2018-06-12,364,E3 2018,43529,1,3
20:00:00,184181,2018-06-12,12575,Fortnite,8375,2,3
20:00:00,111636,2018-06-12,2063,League of Legends,2,3,3
20:00:00,98843,2018-06-12,1717,Jurassic World Evolution,36176,4,3
20:00:00,72395,2018-06-12,2283,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,5,3
20:00:00,69856,2018-06-12,961,IRL,29791,6,3
20:00:00,43293,2018-06-12,920,Dota 2,6,7,3
20:00:00,39742,2018-06-12,700,Grand Theft Auto V,24,8,3
20:00:00,36391,2018-06-12,346,Hearthstone,5,9,3
20:00:00,29581,2018-06-12,1811,Realm Royale,42565,10,3
20:00:00,162856,2018-06-13,12960,Fortnite,8375,1,4
20:00:00,138650,2018-06-13,1343,Jurassic World Evolution,36176,2,4
20:00:00,120786,2018-06-13,119,E3 2018,43529,3,4
20:00:00,117699,2018-06-13,2351,League of Legends,2,4,4
20:00:00,62497,2018-06-13,957,IRL,29791,5,4
20:00:00,45965,2018-06-13,2233,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,4
20:00:00,45704,2018-06-13,703,Grand Theft Auto V,24,7,4
20:00:00,43656,2018-06-13,1354,Counter-Strike: Global Offensive,3,8,4
20:00:00,41051,2018-06-13,808,Dota 2,6,9,4
20:00:00,39094,2018-06-13,1719,Realm Royale,42565,10,4
20:00:00,250053,2018-06-14,12563,Fortnite,8375,1,5
20:00:00,145568,2018-06-14,854,Dota 2,6,2,5
20:00:00,100593,2018-06-14,2354,League of Legends,2,3,5
20:00:00,77886,2018-06-14,1083,Jurassic World Evolution,36176,4,5
20:00:00,72555,2018-06-14,940,IRL,29791,5,5
20:00:00,51333,2018-06-14,80,E3 2018,43529,6,5
20:00:00,51110,2018-06-14,1270,Counter-Strike: Global Offensive,3,7,5
20:00:00,46086,2018-06-14,340,Hearthstone,5,8,5
20:00:00,45343,2018-06-14,2167,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,9,5
20:00:00,37084,2018-06-14,663,Grand Theft Auto V,24,10,5
20:00:00,300216,2018-06-15,11805,Fortnite,8375,1,6
20:00:00,204311,2018-06-15,2093,League of Legends,2,2,6
20:00:00,94116,2018-06-15,810,Dota 2,6,3,6
20:00:00,92352,2018-06-15,243,Z1 Battle Royale,31,4,6
20:00:00,68384,2018-06-15,1101,IRL,29791,5,6
20:00:00,32758,2018-06-15,376,Warframe,97,6,6
20:00:00,32465,2018-06-15,1182,Counter-Strike: Global Offensive,3,7,6
20:00:00,30545,2018-06-15,791,Jurassic World Evolution,36176,8,6
20:00:00,27705,2018-06-15,303,Hearthstone,5,9,6
20:00:00,24423,2018-06-15,3,Hitman 2,43524,10,6
20:00:00,189553,2018-06-16,12398,Fortnite,8375,1,7
20:00:00,152333,2018-06-16,2091,League of Legends,2,2,7
20:00:00,82823,2018-06-16,1117,IRL,29791,3,7
20:00:00,81012,2018-06-16,931,Dota 2,6,4,7
20:00:00,60125,2018-06-16,231,Heroes of the Storm,18,5,7
20:00:00,57613,2018-06-16,662,Jurassic World Evolution,36176,6,7
20:00:00,40651,2018-06-16,1301,Overwatch,7410,7,7
20:00:00,39053,2018-06-16,2193,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,8,7
20:00:00,29956,2018-06-16,885,World of Warcraft,79,9,7
20:00:00,28829,2018-06-16,183,RuneScape,19,10,7
20:00:00,174790,2018-06-17,1982,League of Legends,2,1,1
20:00:00,124645,2018-06-17,1176,Realm Royale,42565,2,1
20:00:00,115096,2018-06-17,11160,Fortnite,8375,3,1
20:00:00,110570,2018-06-17,829,Dota 2,6,4,1
20:00:00,87253,2018-06-17,977,IRL,29791,5,1
20:00:00,60993,2018-06-17,137,Call of Duty: WWII,33084,6,1
20:00:00,53084,2018-06-17,1223,Counter-Strike: Global Offensive,3,7,1
20:00:00,46905,2018-06-17,1217,Overwatch,7410,8,1
20:00:00,38688,2018-06-17,17,Hot Lava,36321,9,1
20:00:00,37105,2018-06-17,1054,World of Warcraft,79,10,1
20:00:00,241012,2018-06-18,12447,Fortnite,8375,1,2
20:00:00,144190,2018-06-18,726,Dota 2,6,2,2
20:00:00,114180,2018-06-18,2268,League of Legends,2,3,2
20:00:00,78360,2018-06-18,1078,IRL,29791,4,2
20:00:00,67049,2018-06-18,226,Heroes of the Storm,18,5,2
20:00:00,57271,2018-06-18,1217,Realm Royale,42565,6,2
20:00:00,44480,2018-06-18,310,Hearthstone,5,7,2
20:00:00,43172,2018-06-18,713,Grand Theft Auto V,24,8,2
20:00:00,35835,2018-06-18,2112,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,9,2
20:00:00,30966,2018-06-18,6,Barbie and the Magic of Pegasus,1334,10,2
20:00:00,224420,2018-06-19,12534,Fortnite,8375,1,3
20:00:00,105484,2018-06-19,2323,League of Legends,2,2,3
20:00:00,72189,2018-06-19,724,Dota 2,6,3,3
20:00:00,64462,2018-06-19,1064,IRL,29791,4,3
20:00:00,55790,2018-06-19,2118,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,5,3
20:00:00,50506,2018-06-19,724,Grand Theft Auto V,24,6,3
20:00:00,43996,2018-06-19,492,Deathgarden,41879,7,3
20:00:00,36113,2018-06-19,263,Hearthstone,5,8,3
20:00:00,29985,2018-06-19,228,Darkest Dungeon,151,9,3
20:00:00,27055,2018-06-19,385,Warframe,97,10,3
20:00:00,233606,2018-06-20,12300,Fortnite,8375,1,4
20:00:00,131596,2018-06-20,1040,IRL,29791,2,4
20:00:00,117643,2018-06-20,2285,League of Legends,2,3,4
20:00:00,79338,2018-06-20,770,Dota 2,6,4,4
20:00:00,45539,2018-06-20,2195,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,5,4
20:00:00,43886,2018-06-20,311,Hearthstone,5,6,4
20:00:00,39553,2018-06-20,1331,Counter-Strike: Global Offensive,3,7,4
20:00:00,39131,2018-06-20,714,Grand Theft Auto V,24,8,4
20:00:00,24734,2018-06-20,1378,World of Warcraft,79,9,4
20:00:00,24172,2018-06-20,89,Talk Shows & Podcasts,17,10,4
20:00:00,269285,2018-06-21,12354,Fortnite,8375,1,5
20:00:00,190402,2018-06-21,737,Dota 2,6,2,5
20:00:00,109224,2018-06-21,2214,League of Legends,2,3,5
20:00:00,77833,2018-06-21,1129,IRL,29791,4,5
20:00:00,35815,2018-06-21,2049,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,5,5
20:00:00,31267,2018-06-21,296,Hearthstone,5,6,5
20:00:00,29780,2018-06-21,702,Grand Theft Auto V,24,7,5
20:00:00,26692,2018-06-21,1223,World of Warcraft,79,8,5
20:00:00,24867,2018-06-21,1362,Overwatch,7410,9,5
20:00:00,22971,2018-06-21,1236,Counter-Strike: Global Offensive,3,10,5
20:00:00,345453,2018-06-22,12955,Fortnite,8375,1,6
20:00:00,153127,2018-06-22,2162,League of Legends,2,2,6
20:00:00,127688,2018-06-22,782,Dota 2,6,3,6
20:00:00,105951,2018-06-22,1203,IRL,29791,4,6
20:00:00,71430,2018-06-22,2974,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,5,6
20:00:00,68576,2018-06-22,925,World of Warcraft,79,6,6
20:00:00,56535,2018-06-22,241,Mario Tennis Aces,41032,7,6
20:00:00,36374,2018-06-22,722,Grand Theft Auto V,24,8,6
20:00:00,32876,2018-06-22,191,The Sims 4,175,9,6
20:00:00,31898,2018-06-22,238,Hearthstone,5,10,6
20:00:00,169451,2018-06-23,12284,Fortnite,8375,1,7
20:00:00,137932,2018-06-23,1970,League of Legends,2,2,7
20:00:00,121850,2018-06-23,809,Dota 2,6,3,7
20:00:00,78044,2018-06-23,1132,IRL,29791,4,7
20:00:00,69263,2018-06-23,879,World of Warcraft,79,5,7
20:00:00,53591,2018-06-23,2636,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,7
20:00:00,31269,2018-06-23,67,Wreckfest,1974,7,7
20:00:00,25859,2018-06-23,1093,Counter-Strike: Global Offensive,3,8,7
20:00:00,24835,2018-06-23,636,Grand Theft Auto V,24,9,7
20:00:00,24729,2018-06-23,244,Hearthstone,5,10,7
20:00:00,294257,2018-06-24,12951,Fortnite,8375,1,1
20:00:00,171704,2018-06-24,2070,League of Legends,2,2,1
20:00:00,146814,2018-06-24,790,Dota 2,6,3,1
20:00:00,111631,2018-06-24,7,Kirby: Super Star Ultra,2090,4,1
20:00:00,110847,2018-06-24,1231,World of Warcraft,79,5,1
20:00:00,75375,2018-06-24,2880,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,1
20:00:00,65218,2018-06-24,1017,IRL,29791,7,1
20:00:00,36884,2018-06-24,1347,Overwatch,7410,8,1
20:00:00,31253,2018-06-24,714,Grand Theft Auto V,24,9,1
20:00:00,30189,2018-06-24,548,Dead by Daylight,22267,10,1
20:00:00,299657,2018-06-25,13132,Fortnite,8375,1,2
20:00:00,165605,2018-06-25,700,Dota 2,6,2,2
20:00:00,111979,2018-06-25,5,Monolith,34152,3,2
20:00:00,98880,2018-06-25,2158,League of Legends,2,4,2
20:00:00,83729,2018-06-25,2680,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,5,2
20:00:00,64739,2018-06-25,1076,IRL,29791,6,2
20:00:00,49430,2018-06-25,812,Grand Theft Auto V,24,7,2
20:00:00,31752,2018-06-25,274,Hearthstone,5,8,2
20:00:00,30286,2018-06-25,1262,Counter-Strike: Global Offensive,3,9,2
20:00:00,27196,2018-06-25,201,Rust,78,10,2
20:00:00,282829,2018-06-26,12800,Fortnite,8375,1,3
20:00:00,123601,2018-06-26,13,Dragon Warrior III,293,2,3
20:00:00,96471,2018-06-26,2074,League of Legends,2,3,3
20:00:00,85464,2018-06-26,2469,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,4,3
20:00:00,67592,2018-06-26,45,Wreckfest,1974,5,3
20:00:00,53066,2018-06-26,699,Dota 2,6,6,3
20:00:00,51963,2018-06-26,1076,IRL,29791,7,3
20:00:00,41035,2018-06-26,746,Grand Theft Auto V,24,8,3
20:00:00,39759,2018-06-26,1300,Counter-Strike: Global Offensive,3,9,3
20:00:00,36684,2018-06-26,298,Hearthstone,5,10,3
20:00:00,322378,2018-06-27,11686,Fortnite,8375,1,4
20:00:00,105331,2018-06-27,2438,League of Legends,2,2,4
20:00:00,95432,2018-06-27,1050,IRL,29791,3,4
20:00:00,93733,2018-06-27,2503,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,4,4
20:00:00,51743,2018-06-27,755,Grand Theft Auto V,24,5,4
20:00:00,37681,2018-06-27,1365,Overwatch,7410,6,4
20:00:00,35699,2018-06-27,774,Dota 2,6,7,4
20:00:00,35614,2018-06-27,1263,Counter-Strike: Global Offensive,3,8,4
20:00:00,29270,2018-06-27,271,Hearthstone,5,9,4
20:00:00,28092,2018-06-27,1431,World of Warcraft,79,10,4
20:00:00,222826,2018-06-28,12337,Fortnite,8375,1,5
20:00:00,133719,2018-06-28,13,Paper Mario,634,2,5
